JOBID PARTITION NAME USER STATE TIME TIME_LIMIT NODES NODELIST(REASON) PRIORITY
6632672 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632671 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632670 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA4-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632669 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632668 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632667 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632666 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632665 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632664 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632663 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632662 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632661 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632660 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632659 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632658 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632657 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632656 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632655 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632654 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632653 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632652 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632651 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632650 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632649 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632648 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632647 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632646 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632645 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632644 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632643 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632642 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632641 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632640 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632639 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632638 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632637 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632636 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632635 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632634 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632633 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632632 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632631 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632630 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632629 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632628 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632627 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632626 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632625 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632624 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632623 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632622 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632621 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632620 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632619 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632618 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632617 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632616 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632615 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632614 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632613 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA2-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632612 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632611 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632610 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632609 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632608 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632607 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632606 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632605 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632604 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632603 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632602 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632601 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632600 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632599 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632598 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632597 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632596 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632595 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632594 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632593 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632592 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632591 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632590 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632589 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632588 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632587 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632586 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632585 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632584 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632583 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632582 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632581 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632580 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632579 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632578 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632577 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632576 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632575 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632574 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632573 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632572 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632571 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632570 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632569 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632568 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632567 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632566 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632565 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632564 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632563 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632562 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632561 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632560 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632559 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632558 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632557 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632556 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-qMSA-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632555 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632554 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632553 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632552 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632551 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632550 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632549 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632548 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632547 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632546 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632545 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632544 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632543 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632542 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632541 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632540 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632539 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632538 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632537 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632536 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632535 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632534 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632533 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632532 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632531 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632530 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632529 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632528 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632527 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632526 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632525 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632524 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632523 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632522 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632521 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632520 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632519 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632518 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632517 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632516 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632515 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632514 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632513 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632512 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632511 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632510 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632509 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632508 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6632507 gpu_mig40,gpu,spgpu AF2COMP-multi-v3-DeepMSA3.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
